match,rank,guild,nickname,job_raw,observed_text,contribution,sample_date,source,source_row,matched_nickname,job_name,observed_performance,observed_unit,level,combat_power,combat_power_man,profile_job,profile_guild,profile_server,profile_source_url,profile_retrieved_at,profile_data_date,profile_timing,guild_for_fit,fit_eligible,exclusion_reason,possible_nickname_matches,extraction,nickname_raw,guild_source,nickname_correction
빅딜,1,SSIM,주식회사서영,바이퍼,3978억 934만,1500000,2026-09-14,빅딜_대항전.xlsx,2,주식회사서영,바이퍼,397809340000,absolute (image display rounded to 억/만),115,5경 8603조 2478억 2951만,5860324782951,바이퍼,SSIM,Scania 60,https://mgf.gg/contents/guild_info.php?g_name=SSIM,2026-09-16T22:22:34.619416+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,SSIM,True,,,,,,
셀린느,76,헤라클레스,정듄,캡틴,2818억 1181만,84000,2026-09-14,스크린샷 2026-09-16 213524.png,76,정듄,캡틴,281811810000,absolute (image display rounded to 억/만),115,1경 1911조 8279억 7563만,1191182797563,캡틴,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,정듄,,
셀린느,77,,막내비숍,비숍,2780억 478만,83000,2026-09-14,스크린샷 2026-09-16 213536.png,77,막내비숍,비숍,278004780000,absolute (image display rounded to 억/만),115,1경 5586조 2265억 2808만,1558622652808,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,막내비숍,current profile; original top edge cropped,
셀린느,78,노을이,노을주의,팔라딘,2574억 6641만,82000,2026-09-14,스크린샷 2026-09-16 213536.png,78,노을주의,팔라딘,257466410000,absolute (image display rounded to 억/만),114,1경 1540조 35억 5440만,1154000355440,팔라딘,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을주의,,
셀린느,79,셀린느,세아수호지호,비숍,2550억 6084만,81000,2026-09-14,스크린샷 2026-09-16 213536.png,79,세아수호지호,비숍,255060840000,absolute (image display rounded to 억/만),117,1경 7878조 1123억 177만,1787811230177,비숍,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,세아수호지호,,
셀린느,80,헤라클레스,할게없다고,비숍,2511억 7578만,80000,2026-09-14,스크린샷 2026-09-16 213536.png,80,할게없다고,비숍,251175780000,absolute (image display rounded to 억/만),115,1경 4828조 3325억 9987만,1482833259987,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,할게없다고,,
셀린느,81,,정슌,다크나이트,2461억 41만,79000,2026-09-14,스크린샷 2026-09-16 213548.png,81,정슌,다크나이트,246100410000,absolute (image display rounded to 억/만),115,1경 167조 9227억 9043만,1016792279043,다크나이트,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,정슌,current profile; original top edge cropped,
셀린느,82,셀린느,프리프리,나이트로드,2456억 1382만,78000,2026-09-14,스크린샷 2026-09-16 213548.png,82,프리프리,나이트로드,245613820000,absolute (image display rounded to 억/만),116,1경 4618조 2500억 6149만,1461825006149,나이트로드,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,프리프리,,
셀린느,83,호러,YooU,나이트로드,2426억 6338만,77000,2026-09-14,스크린샷 2026-09-16 213548.png,83,YooU,나이트로드,242663380000,absolute (image display rounded to 억/만),115,7873조 6623억 710만,787366230710,나이트로드,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,YooU,,
셀린느,84,셀린느,루넨,비숍,2359억 9101만,76000,2026-09-14,스크린샷 2026-09-16 213548.png,84,루넨,비숍,235991010000,absolute (image display rounded to 억/만),116,9468조 2895억 2411만,946828952411,비숍,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,루넨,,
셀린느,85,,제로슈가,비숍,2130억 8977만,75000,2026-09-14,스크린샷 2026-09-16 213557.png,85,제로슈가,비숍,213089770000,absolute (image display rounded to 억/만),115,7596조 3054억 8889만,759630548889,비숍,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,제로슈가,current profile; original top edge cropped,
셀린느,86,리안,charon,비숍,2122억 8815만,74000,2026-09-14,스크린샷 2026-09-16 213557.png,86,charon,비숍,212288150000,absolute (image display rounded to 억/만),116,9662조 1109억 3741만,966211093741,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,charon,,
셀린느,87,호러,피타입,나이트로드,2108억 7531만,73000,2026-09-14,스크린샷 2026-09-16 213557.png,87,피타입,나이트로드,210875310000,absolute (image display rounded to 억/만),115,1경 1089조 2729억 3017만,1108927293017,나이트로드,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,피타입,,
셀린느,88,호러,즐처드셈,비숍,2104억 4439만,72000,2026-09-14,스크린샷 2026-09-16 213557.png,88,즐처드셈,비숍,210444390000,absolute (image display rounded to 억/만),116,1경 9193조 9405억 4110만,1919394054110,비숍,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,즐처드셈,,
셀린느,89,,힐나눔,비숍,2088억 5361만,71000,2026-09-14,스크린샷 2026-09-16 213609.png,89,힐나눔,비숍,208853610000,absolute (image display rounded to 억/만),113,3931조 6828억 1958만,393168281958,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,힐나눔,current profile; original top edge cropped,
셀린느,90,헤라클레스,강남무자본,아크메이지 - 불독,2051억 9780만,70000,2026-09-14,스크린샷 2026-09-16 213609.png,90,강남무자본,"아크메이지(불,독)",205197800000,absolute (image display rounded to 억/만),115,1경 9221조 5793억 981만,1922157930981,"아크메이지(불,독)",헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,강남무자본,,
셀린느,91,호러,ADELL,히어로,2022억 3712만,69000,2026-09-14,스크린샷 2026-09-16 213609.png,91,ADELL,히어로,202237120000,absolute (image display rounded to 억/만),115,1경 2017조 6231억 5342만,1201762315342,히어로,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,ADELL,,
셀린느,92,셀린느,혜영,비숍,1982억 5342만,68000,2026-09-14,스크린샷 2026-09-16 213609.png,92,혜영,비숍,198253420000,absolute (image display rounded to 억/만),114,8944조 2540억 2789만,894425402789,비숍,셀린느,Scania 2,https://mgf.gg/contents/guild_info.php?g_name=%EC%85%80%EB%A6%B0%EB%8A%90,2026-09-16T22:22:35.137701+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,셀린느,True,,,Vision OCR + visual verification against all 37 original images,혜영,,
셀린느,93,,zi존동길,비숍,1948억 6788만,67000,2026-09-14,스크린샷 2026-09-16 213619.png,93,zi존동길,비숍,194867880000,absolute (image display rounded to 억/만),114,7183조 1169억 899만,718311690899,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,zi존동길,current profile; original top edge cropped,
셀린느,94,호러,대전월클,바이퍼,1906억 6632만,66000,2026-09-14,스크린샷 2026-09-16 213619.png,94,대전월클,바이퍼,190666320000,absolute (image display rounded to 억/만),114,8667조 4778억 2318만,866747782318,바이퍼,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,대전월클,,
셀린느,95,헤라클레스,반서님,바이퍼,1806억 4937만,65000,2026-09-14,스크린샷 2026-09-16 213619.png,95,반서님,바이퍼,180649370000,absolute (image display rounded to 억/만),115,1경 336조 9852억 3626만,1033698523626,바이퍼,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,반서님,,
셀린느,96,호러,유디티기찬,팔라딘,1781억 8308만,64000,2026-09-14,스크린샷 2026-09-16 213619.png,96,유디티기찬,팔라딘,178183080000,absolute (image display rounded to 억/만),114,5309조 7830억 3873만,530978303873,팔라딘,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,유디티기찬,,
셀린느,97,,한도100,팔라딘,1767억 3070만,63000,2026-09-14,스크린샷 2026-09-16 213627.png,97,한도100,팔라딘,176730700000,absolute (image display rounded to 억/만),113,8221조 9844억 3515만,822198443515,팔라딘,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,한도100,current profile; original top edge cropped,
셀린느,98,리안,뜨람프,신궁,1761억 9244만,62000,2026-09-14,스크린샷 2026-09-16 213627.png,98,뜨람프,신궁,176192440000,absolute (image display rounded to 억/만),114,7655조 8140억 293만,765581400293,신궁,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,뜨람프,,
셀린느,99,호러,원순철,바이퍼,1752억 2666만,61000,2026-09-14,스크린샷 2026-09-16 213627.png,99,원순철,바이퍼,175226660000,absolute (image display rounded to 억/만),114,8268조 3280억 1157만,826832801157,바이퍼,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,원순철,,
셀린느,100,리안,표창빌런,나이트로드,1743억 230만,60300,2026-09-14,스크린샷 2026-09-16 213627.png,100,표창빌런,나이트로드,174302300000,absolute (image display rounded to 억/만),114,1경 213조 1532억 2만,1021315320002,나이트로드,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,표창빌런,,
셀린느,101,,앙음,바이퍼,1731억 2035만,59600,2026-09-14,스크린샷 2026-09-16 213637.png,101,앙음,바이퍼,173120350000,absolute (image display rounded to 억/만),113,4674조 9709억 5567만,467497095567,바이퍼,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,앙음,current profile; original top edge cropped,
셀린느,102,리안,악갱,섀도어,1660억 831만,58900,2026-09-14,스크린샷 2026-09-16 213637.png,102,악갱,섀도어,166008310000,absolute (image display rounded to 억/만),114,4854조 8896억 3741만,485488963741,섀도어,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,악갱,,
셀린느,103,호러,고래털,비숍,1658억 8613만,58200,2026-09-14,스크린샷 2026-09-16 213637.png,103,고래털,비숍,165886130000,absolute (image display rounded to 억/만),114,1경 1043조 468억 1279만,1104304681279,비숍,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,고래털,,
셀린느,104,노을이,노을푸링,비숍,1638억 1790만,57500,2026-09-14,스크린샷 2026-09-16 213637.png,104,노을푸링,비숍,163817900000,absolute (image display rounded to 억/만),112,3966조 1691억 7579만,396616917579,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을푸링,,
셀린느,105,,Or이유,비숍,1598억 8727만,56800,2026-09-14,스크린샷 2026-09-16 213644.png,105,OrOl유,비숍,159887270000,absolute (image display rounded to 억/만),114,8073조 6387억 8596만,807363878596,비숍,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,Or이유,current profile; original top edge cropped,image glyphs + exact guild roster
셀린느,106,리안,초쓰,비숍,1511억 3415만,56100,2026-09-14,스크린샷 2026-09-16 213644.png,106,초쓰,비숍,151134150000,absolute (image display rounded to 억/만),116,6573조 124억 6648만,657301246648,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,초쓰,,
셀린느,107,헤라클레스,꼼맹,비숍,1481억 3352만,55400,2026-09-14,스크린샷 2026-09-16 213644.png,107,꼼맹,비숍,148133520000,absolute (image display rounded to 억/만),113,5303조 2607억 4857만,530326074857,비숍,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,꼼맹,,
셀린느,108,호러,기요코,히어로,1470억 879만,54700,2026-09-14,스크린샷 2026-09-16 213644.png,108,기요코,히어로,147008790000,absolute (image display rounded to 억/만),113,7146조 7736억 709만,714677360709,히어로,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,기요코,,
셀린느,109,,천닼나,팔라딘,1456억 1764만,54000,2026-09-14,스크린샷 2026-09-16 213653.png,109,천닼나,팔라딘,145617640000,absolute (image display rounded to 억/만),113,3194조 9774억 392만,319497740392,팔라딘,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,천닼나,current profile; original top edge cropped,
셀린느,110,호러,끽코,아크메이지 - 썬콜,1446억 5611만,53300,2026-09-14,스크린샷 2026-09-16 213653.png,110,끽코,"아크메이지(썬,콜)",144656110000,absolute (image display rounded to 억/만),114,4339조 6517억 4777만,433965174777,"아크메이지(썬,콜)",호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,끽코,,
셀린느,111,노을이,노을구름,캡틴,1438억 5173만,52600,2026-09-14,스크린샷 2026-09-16 213653.png,111,노을구름,캡틴,143851730000,absolute (image display rounded to 억/만),114,1경 160조 531억 125만,1016005310125,캡틴,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을구름,,
셀린느,112,호러,Ragus,아크메이지 - 썬콜,1388억 2389만,51900,2026-09-14,스크린샷 2026-09-16 213653.png,112,RaguS,"아크메이지(썬,콜)",138823890000,absolute (image display rounded to 억/만),113,6682조 3954억 2551만,668239542551,"아크메이지(썬,콜)",호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,Ragus,,image glyphs + exact guild roster
셀린느,113,,악전,신궁,1376억 2346만,51200,2026-09-14,스크린샷 2026-09-16 213659.png,113,악전,신궁,137623460000,absolute (image display rounded to 억/만),113,5452조 9692억 8522만,545296928522,신궁,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,악전,current profile; original top edge cropped,
셀린느,114,리안,모르도아,비숍,1372억 96만,50500,2026-09-14,스크린샷 2026-09-16 213659.png,114,모르도아,비숍,137200960000,absolute (image display rounded to 억/만),113,5054조 6465억 1446만,505464651446,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,모르도아,,
셀린느,115,노을이,아테나1,비숍,1295억 4172만,49800,2026-09-14,스크린샷 2026-09-16 213659.png,115,아테나1,비숍,129541720000,absolute (image display rounded to 억/만),112,4974조 4392억 583만,497443920583,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,아테나1,,
셀린느,116,호러,박미쯔,비숍,1265억 3518만,49100,2026-09-14,스크린샷 2026-09-16 213659.png,116,박미쯔,비숍,126535180000,absolute (image display rounded to 억/만),114,3638조 832억 926만,363808320926,비숍,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,박미쯔,,
셀린느,117,,미나별,비숍,1241억 8560만,48400,2026-09-14,스크린샷 2026-09-16 213708.png,117,미나별,비숍,124185600000,absolute (image display rounded to 억/만),114,5148조 5573억 3579만,514855733579,비숍,리안,Scania 11,https://mgf.gg/contents/guild_info.php?g_name=%EB%A6%AC%EC%95%88,2026-09-16T22:22:35.683487+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,리안,True,,,Vision OCR + visual verification against all 37 original images,미나별,current profile; original top edge cropped,
셀린느,118,호러,강띵띵,팔라딘,1230억 405만,47700,2026-09-14,스크린샷 2026-09-16 213708.png,118,강띵띵,팔라딘,123004050000,absolute (image display rounded to 억/만),113,5116조 9650억 1417만,511696501417,팔라딘,호러,Scania 10,https://mgf.gg/contents/guild_info.php?g_name=%ED%98%B8%EB%9F%AC,2026-09-16T22:22:36.215781+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,호러,True,,,Vision OCR + visual verification against all 37 original images,강띵띵,,
셀린느,119,알콜클럽,묘냥잉,비숍,1224억 3652만,47000,2026-09-14,스크린샷 2026-09-16 213708.png,119,묘냥잉,비숍,122436520000,absolute (image display rounded to 억/만),112,1721조 9107억 6443만,172191076443,비숍,알콜클럽,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%EC%95%8C%EC%BD%9C%ED%81%B4%EB%9F%BD,2026-09-16T22:22:37.898984+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,알콜클럽,True,,,Vision OCR + visual verification against all 37 original images,묘냥잉,,
셀린느,120,노을이,노을새벽,비숍,1204억 761만,46300,2026-09-14,스크린샷 2026-09-16 213708.png,120,노을새벽,비숍,120407610000,absolute (image display rounded to 억/만),111,1792조 354억 106만,179203540106,비숍,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을새벽,,
셀린느,121,,스큐류바,히어로,1194억 576만,45600,2026-09-14,스크린샷 2026-09-16 213716.png,121,스큐류바,히어로,119405760000,absolute (image display rounded to 억/만),113,2971조 1917억 30만,297119170030,히어로,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,스큐류바,current profile; original top edge cropped,
셀린느,122,헤라클레스,백정Hero,바이퍼,1069억 6025만,44900,2026-09-14,스크린샷 2026-09-16 213716.png,122,백정Hero,바이퍼,106960250000,absolute (image display rounded to 억/만),112,2082조 4772억 3438만,208247723438,바이퍼,헤라클레스,Scania 38,https://mgf.gg/contents/guild_info.php?g_name=%ED%97%A4%EB%9D%BC%ED%81%B4%EB%A0%88%EC%8A%A4,2026-09-16T22:22:36.718001+09:00,2026.09.12,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,헤라클레스,True,,,Vision OCR + visual verification against all 37 original images,백정Hero,,
셀린느,123,노을이,노을이즈,아크메이지 - 썬콜,1014억 9658만,44200,2026-09-14,스크린샷 2026-09-16 213716.png,123,노을이즈,"아크메이지(썬,콜)",101496580000,absolute (image display rounded to 억/만),111,1299조 1551억 5606만,129915515606,"아크메이지(썬,콜)",노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을이즈,,
셀린느,124,노을이,노을치누,다크나이트,924억 815만,43500,2026-09-14,스크린샷 2026-09-16 213716.png,124,노을치누,다크나이트,92408150000,absolute (image display rounded to 억/만),111,2767조 386억 7305만,276703867305,다크나이트,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을치누,,
셀린느,125,,노을승용,바이퍼,921억 5867만,42800,2026-09-14,스크린샷 2026-09-16 213723.png,125,노을승용,바이퍼,92158670000,absolute (image display rounded to 억/만),112,2713조 4614억 3657만,271346143657,바이퍼,노을이,Scania 50,https://mgf.gg/contents/guild_info.php?g_name=%EB%85%B8%EC%9D%84%EC%9D%B4,2026-09-16T22:22:37.402448+09:00,2026.09.16,2026-09-16 proxy for 2026-09-14 sample; not contemporaneous,노을이,True,,,Vision OCR + visual verification against all 37 original images,노을승용,current profile; original top edge cropped,
